LOCAL_DATE,STATION_NAME,LATITUDE,LONGITUDE,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND
2020-06-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,22.0,18.5,0.2,0.2,0.0,0.0
2020-06-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,24.5,19.3,0.0,0.0,0.0,0.0
2020-06-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.5,22.0,18.3,5.0,5.0,0.0,0.0
2020-06-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,14.0,13.0,8.8,8.8,0.0,0.0
2020-06-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,9.5,21.0,15.3,0.0,0.0,0.0,0.0
2020-06-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,22.5,17.8,1.8,1.8,0.0,0.0
2020-06-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,15.0,13.3,15.2,15.2,0.0,0.0
2020-07-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.5,12.0,11.3,27.4,27.4,0.0,0.0
2020-07-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.5,14.5,12.5,2.2,2.2,0.0,0.0
2020-07-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,13.0,12.0,16.4,16.4,0.0,0.0
2020-07-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.5,19.0,14.8,0.0,0.0,0.0,0.0
2020-07-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,22.0,16.5,0.0,0.0,0.0,0.0
2020-07-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,21.0,16.5,0.0,0.0,0.0,0.0
2020-07-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,19.0,15.3,0.0,0.0,0.0,0.0
2020-07-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,20.0,16.5,13.8,13.8,0.0,0.0
2020-07-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,18.0,15.5,2.6,2.6,0.0,0.0
2020-07-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,21.0,16.8,0.0,0.0,0.0,0.0
2020-07-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,19.0,15.8,2.8,2.8,0.0,0.0
2020-07-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,20.0,16.5,0.0,0.0,0.0,0.0
2020-07-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,22.0,16.5,0.0,0.0,0.0,0.0
2020-07-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,24.0,18.0,0.0,0.0,0.0,0.0
2020-07-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,26.0,20.0,0.0,0.0,0.0,0.0
2020-07-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,23.5,19.3,0.0,0.0,0.0,0.0
2020-07-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,20.0,17.0,0.8,0.8,0.0,0.0
2020-07-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,26.0,20.8,0.0,0.0,0.0,0.0
2020-07-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,26.0,20.8,0.0,0.0,0.0,0.0
2020-07-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,29.0,23.0,0.0,0.0,0.0,0.0
2020-07-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,27.5,22.3,0.0,0.0,0.0,0.0
2020-07-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,16.0,23.0,19.5,0.0,0.0,0.0,0.0
2020-07-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,19.5,17.3,0.0,0.0,0.0,0.0
2020-07-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,16.5,14.5,1.0,1.0,0.0,0.0
2020-07-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,23.5,17.5,0.0,0.0,0.0,0.0
2020-07-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,29.5,22.3,0.0,0.0,0.0,0.0
2020-07-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,19.0,32.0,25.5,0.0,0.0,0.0,0.0
2020-07-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,25.0,20.3,0.0,0.0,0.0,0.0
2020-07-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.5,29.0,21.8,0.0,0.0,0.0,0.0
2020-07-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.5,31.5,24.5,0.0,0.0,0.0,0.0
2020-07-31,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,19.0,26.5,22.8,0.0,0.0,0.0,0.0
2020-08-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,24.5,19.8,0.0,0.0,0.0,0.0
2020-08-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,25.0,20.3,0.0,0.0,0.0,0.0
2020-08-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,25.0,20.3,0.0,0.0,0.0,0.0
2020-08-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,27.0,21.0,0.0,0.0,0.0,0.0
2020-08-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,16.0,25.0,20.5,3.4,3.4,0.0,0.0
2020-08-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,21.0,18.0,12.6,12.6,0.0,0.0
2020-08-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.5,19.0,16.3,1.4,1.4,0.0,0.0
2020-08-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,20.0,16.0,0.0,0.0,0.0,0.0
2020-08-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,23.5,17.8,0.0,0.0,0.0,0.0
2020-08-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.5,24.5,19.5,0.0,0.0,0.0,0.0
2020-08-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,21.0,17.0,0.0,0.0,0.0,0.0
2020-08-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,19.0,15.0,0.0,0.0,0.0,0.0
2020-08-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,21.0,16.0,0.0,0.0,0.0,0.0
2020-08-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,24.5,18.5,0.0,0.0,0.0,0.0
2020-08-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,28.5,21.8,0.0,0.0,0.0,0.0
2020-08-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,19.0,34.0,26.5,0.0,0.0,0.0,0.0
2020-08-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,21.0,30.0,25.5,0.0,0.0,0.0,0.0
2020-08-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,16.5,25.0,20.8,0.0,0.0,0.0,0.0
2020-08-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,25.5,20.3,3.8,3.8,0.0,0.0
2020-08-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,16.0,23.5,19.8,3.2,3.2,0.0,0.0
2020-08-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,20.0,18.5,13.2,13.2,0.0,0.0
2020-08-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,22.0,17.5,0.0,0.0,0.0,0.0
2020-08-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,22.5,17.5,1.4,1.4,0.0,0.0
2020-08-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,22.0,17.5,0.6,0.6,0.0,0.0
2020-08-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,23.0,17.5,0.0,0.0,0.0,0.0
2020-08-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,23.0,17.5,0.0,0.0,0.0,0.0
2020-08-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,24.0,18.0,0.0,0.0,0.0,0.0
2020-08-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,24.5,18.8,0.0,0.0,0.0,0.0
2020-08-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,20.0,16.5,0.0,0.0,0.0,0.0
2020-08-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,9.5,20.0,14.8,1.0,1.0,0.0,0.0
2020-08-31,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.0,18.5,14.3,0.0,0.0,0.0,0.0
2020-09-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,23.0,18.5,0.0,0.0,0.0,0.0
2020-09-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,23.0,18.5,0.0,0.0,0.0,0.0
2020-09-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.5,26.0,20.3,0.0,0.0,0.0,0.0
2020-09-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,28.0,22.5,0.0,0.0,0.0,0.0
2020-09-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,19.5,16.8,0.0,0.0,0.0,0.0
2020-09-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,22.0,18.8,0.0,0.0,0.0,0.0
2020-09-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,26.0,20.5,0.0,0.0,0.0,0.0
2020-09-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,26.5,20.8,0.0,0.0,0.0,0.0
2020-09-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,30.0,23.5,0.0,0.0,0.0,0.0
2020-09-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,18.5,31.0,24.8,0.0,0.0,0.0,0.0
2020-09-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,26.0,21.5,0.0,0.0,0.0,0.0
2020-09-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,18.5,15.3,0.0,0.0,0.0,0.0
2020-09-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,16.0,13.5,0.0,0.0,0.0,0.0
2020-09-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,19.0,15.0,1.4,1.4,0.0,0.0
2020-09-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,25.0,20.0,0.2,0.2,0.0,0.0
2020-09-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,17.0,23.5,20.3,0.0,0.0,0.0,0.0
2020-09-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,22.0,18.8,0.0,0.0,0.0,0.0
2020-09-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,21.0,18.3,1.8,1.8,0.0,0.0
2020-09-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,16.5,15.3,3.8,3.8,0.0,0.0
2020-09-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,21.0,17.0,0.0,0.0,0.0,0.0
2020-09-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.0,21.5,16.8,3.4,3.4,0.0,0.0
2020-09-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.0,21.0,17.5,7.6,7.6,0.0,0.0
2020-09-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,14.0,13.3,42.0,42.0,0.0,0.0
2020-09-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,17.0,14.0,29.4,29.4,0.0,0.0
2020-09-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.0,16.5,13.8,4.4,4.4,0.0,0.0
2020-09-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.5,14.0,12.3,7.6,7.6,0.0,0.0
2020-09-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.0,18.0,14.0,0.0,0.0,0.0,0.0
2020-09-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,9.5,20.5,15.0,0.0,0.0,0.0,0.0
2020-09-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.5,25.0,19.3,0.0,0.0,0.0,0.0
2020-09-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.5,24.0,19.8,0.0,0.0,0.0,0.0
2020-10-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,15.0,20.5,17.8,0.0,0.0,0.0,0.0
2020-10-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,14.5,23.5,19.0,0.0,0.0,0.0,0.0
2020-10-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.5,20.5,17.0,0.4,0.4,0.0,0.0
2020-10-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,14.5,13.0,0.0,0.0,0.0,0.0
2020-10-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,20.0,16.3,0.0,0.0,0.0,0.0
2020-10-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,21.5,16.5,0.0,0.0,0.0,0.0
2020-10-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,21.5,17.3,0.0,0.0,0.0,0.0
2020-10-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,13.0,16.0,14.5,0.2,0.2,0.0,0.0
2020-10-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,12.5,15.0,13.8,60.4,60.4,0.0,0.0
2020-10-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,11.5,14.0,12.8,0.2,0.2,0.0,0.0
2020-10-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.0,10.5,8.8,17.4,17.4,0.0,0.0
2020-10-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.0,13.0,9.5,11.4,11.4,0.0,0.0
2020-10-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.5,15.0,10.3,2.4,2.4,0.0,0.0
2020-10-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,8.0,13.5,10.8,1.4,1.4,0.0,0.0
2020-10-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.0,11.5,9.3,13.0,13.0,0.0,0.0
2020-10-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,8.0,13.5,10.8,21.2,21.2,0.0,0.0
2020-10-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,8.0,12.0,10.0,12.8,12.8,0.0,0.0
2020-10-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.5,10.5,8.5,3.4,3.4,0.0,0.0
2020-10-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,9.5,11.0,10.3,1.4,1.4,0.0,0.0
2020-10-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.5,13.0,10.3,3.0,3.0,0.0,0.0
2020-10-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.0,10.5,8.3,0.2,0.2,0.0,0.0
2020-10-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,11.5,7.8,4.4,4.4,0.0,0.0
2020-10-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,4.0,3.0,10.4,10.4,0.0,0.0
2020-10-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,7.0,5.0,0.0,0.0,0.0,0.0
2020-10-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-1.5,4.5,1.5,1.4,1.4,0.0,0.0
2020-10-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-1.0,8.5,3.8,0.0,0.0,0.0,0.0
2020-10-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,9.0,6.3,5.0,5.0,0.0,0.0
2020-10-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.0,11.5,8.8,0.2,0.2,0.0,0.0
2020-10-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,10.0,13.0,11.5,5.2,5.2,0.0,0.0
2020-10-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,9.5,12.5,11.0,0.2,0.2,0.0,0.0
2020-10-31,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,11.0,7.5,0.0,0.0,0.0,0.0
2020-11-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.5,12.5,8.5,0.0,0.0,0.0,0.0
2020-11-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.5,14.5,10.0,8.4,8.4,0.0,0.0
2020-11-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.0,13.0,10.0,47.6,47.6,0.0,0.0
2020-11-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,8.0,15.5,11.8,16.8,16.8,0.0,0.0
2020-11-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,8.0,10.0,9.0,0.0,0.0,0.0,0.0
2020-11-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,13.5,9.3,0.0,0.0,0.0,0.0
2020-11-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,7.5,4.8,0.0,0.0,0.0,0.0
2020-11-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.5,7.0,4.3,0.0,0.0,0.0,0.0
2020-11-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.0,4.0,2.0,6.6,5.2,1.4,0.0
2020-11-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-0.5,5.0,2.3,0.0,0.0,0.0,0.0
2020-11-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.0,3.5,1.8,0.0,0.0,0.0,0.0
2020-11-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.0,5.0,3.0,50.8,50.8,0.0,0.0
2020-11-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.0,6.0,3.0,9.0,9.0,0.0,0.0
2020-11-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,7.0,5.3,11.6,11.6,0.0,0.0
2020-11-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,10.0,6.3,6.2,6.2,0.0,0.0
2020-11-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,6.0,4.8,23.6,23.6,0.0,0.0
2020-11-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,14.0,8.8,25.4,25.4,0.0,0.0
2020-11-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.5,6.5,6.0,24.6,24.6,0.0,0.0
2020-11-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,8.0,5.8,7.4,7.4,0.0,0.0
2020-11-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.5,8.0,6.3,7.2,7.2,0.0,0.0
2020-11-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.5,8.0,6.3,0.0,0.0,0.0,0.0
2020-11-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,5.5,3.8,6.2,6.2,0.0,0.0
2020-11-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,6.0,4.5,2.2,2.2,0.0,0.0
2020-11-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,9.0,6.5,16.2,16.2,0.0,0.0
2020-11-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,5.5,4.0,8.4,8.4,0.0,0.0
2020-11-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,6.5,5.3,5.4,5.4,0.0,0.0
2020-11-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,10.0,7.5,5.2,5.2,0.0,0.0
2020-11-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,10.0,7.5,0.0,0.0,0.0,0.0
2020-11-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.5,7.0,4.3,13.8,13.8,0.0,0.0
2020-11-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.5,8.0,6.3,0.0,0.0,0.0,0.0
2020-12-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.5,7.0,4.3,0.0,0.0,0.0,0.0
2020-12-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,10.0,6.0,0.0,0.0,0.0,0.0
2020-12-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,7.0,4.5,0.0,0.0,0.0,0.0
2020-12-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,10.0,7.0,0.0,0.0,0.0,0.0
2020-12-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,9.0,6.5,0.8,0.8,0.0,0.0
2020-12-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,9.0,6.3,0.2,0.2,0.0,0.0
2020-12-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.5,9.5,8.0,57.4,57.4,0.0,0.0
2020-12-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.0,10.0,8.5,14.0,14.0,0.0,0.0
2020-12-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,6.5,7.0,6.8,1.8,1.8,0.0,0.0
2020-12-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,5.0,4.0,4.6,4.6,0.0,0.0
2020-12-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,5.5,4.0,0.2,0.2,0.0,0.0
2020-12-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.0,5.0,2.5,0.0,0.0,0.0,0.0
2020-12-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.5,3.0,1.8,11.4,11.4,0.0,0.0
2020-12-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.0,6.0,3.5,11.2,11.2,0.0,0.0
2020-12-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,8.5,5.5,7.0,7.0,0.0,0.0
2020-12-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,7.0,6.0,34.0,34.0,0.0,0.0
2020-12-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,6.5,5.3,18.8,18.8,0.0,0.0
2020-12-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,8.0,6.0,12.4,12.4,0.0,0.0
2020-12-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,10.0,7.5,23.8,23.8,0.0,0.0
2020-12-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,9.5,6.3,3.6,3.6,0.0,0.0
2020-12-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-1.0,4.0,1.5,36.0,10.0,26.0,0.0
2020-12-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-1.0,3.0,1.0,0.0,0.0,0.0,24.0
2020-12-23,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-2.0,1.5,-0.3,0.0,0.0,0.0,21.0
2020-12-24,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-1.5,2.0,0.3,0.0,0.0,0.0,20.0
2020-12-25,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.0,3.5,1.8,16.8,16.8,0.0,18.0
2020-12-26,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,6.0,4.0,15.8,15.8,0.0,4.0
2020-12-27,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,4.5,3.8,5.2,5.2,0.0,0.0
2020-12-28,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,0.5,5.5,3.0,0.0,0.0,0.0,0.0
2020-12-29,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.0,3.0,2.0,23.4,23.4,0.0,0.0
2020-12-30,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.0,3.0,2.0,27.0,27.0,0.0,0.0
2020-12-31,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,5.0,3.5,14.2,14.2,0.0,0.0
2021-01-01,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,9.0,6.5,15.8,15.8,0.0,0.0
2021-01-02,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,7.0,9.0,8.0,18.8,18.8,0.0,0.0
2021-01-03,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,7.5,5.8,11.2,11.2,0.0,0.0
2021-01-04,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,5.5,4.3,23.6,23.6,0.0,0.0
2021-01-05,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.5,5.5,4.5,32.2,32.2,0.0,0.0
2021-01-06,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,8.0,5.3,0.2,0.2,0.0,0.0
2021-01-07,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,8.0,5.0,5.0,5.0,0.0,0.0
2021-01-08,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,6.0,4.5,5.8,5.8,0.0,0.0
2021-01-09,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.0,5.0,3.0,3.0,3.0,0.0,0.0
2021-01-10,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,7.5,5.3,8.0,8.0,0.0,0.0
2021-01-11,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.5,7.5,6.0,35.6,35.6,0.0,0.0
2021-01-12,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,5.0,12.0,8.5,27.6,27.6,0.0,0.0
2021-01-13,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,9.0,6.5,0.0,0.0,0.0,0.0
2021-01-14,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.0,7.0,4.5,6.4,6.4,0.0,0.0
2021-01-15,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,10.0,6.5,0.0,0.0,0.0,0.0
2021-01-16,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,6.0,4.5,6.0,6.0,0.0,0.0
2021-01-17,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,4.0,7.5,5.8,0.2,0.2,0.0,0.0
2021-01-18,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,2.5,8.0,5.3,0.0,0.0,0.0,0.0
2021-01-19,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,1.5,7.5,4.5,0.0,0.0,0.0,0.0
2021-01-20,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,7.0,5.0,0.0,0.0,0.0,0.0
2021-01-21,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,3.0,9.0,6.0,0.0,0.0,0.0,0.0
2021-01-22,MISSION WEST ABBEY,49.15250055555556,-122.27055583333332,-0.5,6.5,3.0,0.0,0.0,0.0,0.0
