x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-122.65,49.15,799,LANGLEY PRAIRIE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1223900000,PST,86.90,1104560,,,N/A,F,1,7,,,,,1953-01-01 00:00:00,1983-12-01 00:00:00,,,1953-04-01 00:00:00,1983-04-30 00:00:00,1953-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-122.53333333333333,49.166666666666664,800,LANGLEY RIVER ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491000000,-1223200000,PST,15.00,1104562,,,Climate-Staffed,E,1,6,,,,,1987-01-01 00:00:00,1999-08-31 00:00:00,,,1987-06-01 00:00:00,1999-08-31 00:00:00,1987-01-01 00:00:00,1999-08-01 00:00:00,Y,N,N
-122.66666666666667,49.06666666666667,801,LANGLEY WELLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490400000,-1224000000,PST,45.70,1104565,,,N/A,,1,9,,,,,1964-01-01 00:00:00,1965-12-01 00:00:00,,,1964-04-01 00:00:00,1965-11-30 00:00:00,1964-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-122.6,49.18333333333333,802,LANGLEY 96 AVENUE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1223600000,PST,13.00,1104569,,,N/A,G,1,9,,,,,1987-01-01 00:00:00,1987-12-01 00:00:00,,,1987-06-01 00:00:00,1987-10-31 00:00:00,1987-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-123.23861111111111,49.45333333333333,803,LIONS BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492712000,-1231419000,PST,52.00,1104634,,,Climate-Staffed,E,1,6,,,,,1983-01-01 00:00:00,2004-10-31 00:00:00,,,1983-07-01 00:00:00,2004-10-31 00:00:00,1983-01-01 00:00:00,2004-10-01 00:00:00,Y,N,N
-122.61666666666666,49.233333333333334,804,MAPLE RIDGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491400000,-1223700000,PST,23.00,1104902,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1991-11-01 00:00:00,,,1973-01-01 00:00:00,1991-09-30 00:00:00,1973-01-01 00:00:00,1991-11-01 00:00:00,Y,N,N
-122.3,49.1,805,MATSQUI,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490600000,-1221800000,PST,5.00,1104927,,,N/A,G,1,9,,,,,1987-01-01 00:00:00,1988-12-01 00:00:00,,,1987-07-01 00:00:00,1988-04-30 00:00:00,1987-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-122.4,49.06666666666667,806,MATSQUI ROSS ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490400000,-1222400000,PST,120.00,1104928,,,N/A,G,1,8,,,,,1987-01-01 00:00:00,1991-12-01 00:00:00,,,1987-04-01 00:00:00,1991-08-31 00:00:00,1987-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
-122.95,49.31666666666667,807,N VANCOUVER DOLLARTON 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491900000,-1225700000,PST,109.70,1105F5F,,,N/A,G,1,8,,,,,1990-01-01 00:00:00,1993-12-01 00:00:00,,,1990-05-01 00:00:00,1993-02-28 00:00:00,1990-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-122.61666666666666,49.13333333333333,808,MILNER AIC,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490800000,-1223700000,PST,7.60,1105155,,,N/A,F,1,7,,,,,1967-01-01 00:00:00,1979-12-01 00:00:00,,,1967-03-01 00:00:00,1979-01-31 00:00:00,1967-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
-122.33333333333333,49.13333333333333,809,MISSION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490800000,-1222000000,PST,60.00,1105190,,,N/A,D,1,5,,,,,1953-01-01 00:00:00,1992-12-01 00:00:00,,,1953-04-01 00:00:00,1992-04-30 00:00:00,1953-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-122.27055583333333,49.152500555555555,810,MISSION WEST ABBEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490909002,-1221614001,PST,197.00,1105192,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1962-01-01 00:00:00,2024-11-16 00:00:00,,,1962-10-01 00:00:00,2024-11-16 00:00:00,1962-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-122.95,49.43333333333333,811,MOUNT SEYMOUR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492600000,-1225700000,PST,823.00,1105230,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1968-12-01 00:00:00,,,1958-06-01 00:00:00,1968-07-31 00:00:00,1958-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-122.93333333333334,49.21666666666667,812,NEW WESTMINSTER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1225600000,PST,118.90,1105550,,,N/A,,1,9,,,,,1874-01-01 00:00:00,1966-12-01 00:00:00,,,1874-09-01 00:00:00,1966-06-30 00:00:00,1874-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-122.9,49.21666666666667,813,NEW WESTMINSTER BC PEN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1225400000,PST,18.30,1105553,,,N/A,F,1,7,,,,,1960-01-01 00:00:00,1980-12-01 00:00:00,,,1960-07-01 00:00:00,1980-01-31 00:00:00,1960-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-122.91666666666667,49.21666666666667,814,NEW WESTM QUEENS PARK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1225500000,PST,100.60,1105560,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1958-12-31 00:00:00,,,1958-05-01 00:00:00,1958-12-31 00:00:00,1958-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-122.93333333333334,49.21666666666667,815,NEW WESTMINSTER WEST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1225600000,PST,83.80,1105570,,,N/A,G,1,9,,,,,1960-01-01 00:00:00,1971-12-01 00:00:00,,,1960-01-01 00:00:00,1971-09-30 00:00:00,1960-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-122.95,49.28333333333333,817,NORTH BURNABY UNION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1225700000,PST,121.90,1105627,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1980-12-01 00:00:00,,,1973-04-01 00:00:00,1980-01-31 00:00:00,1973-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-122.03333333333333,49.2,818,NORTH NICOMEN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1220200000,PST,18.00,1105630,,,N/A,,1,9,,,,,1897-01-01 00:00:00,1928-12-01 00:00:00,,,1897-01-01 00:00:00,1928-11-30 00:00:00,1897-01-01 00:00:00,1928-12-01 00:00:00,Y,N,N
-123.1,49.36666666666667,819,N VANCOUVER CANYON HTS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492200000,-1230600000,PST,208.80,1105652,,,N/A,,1,9,,,,,1956-01-01 00:00:00,1957-12-01 00:00:00,,,1956-11-01 00:00:00,1957-06-30 00:00:00,1956-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
-123.11666666666666,49.35,820,N VANCOUVER CAPILANO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230700000,PST,93.00,1105655,,,N/A,D,1,5,,,,,1955-01-01 00:00:00,1990-12-01 00:00:00,,,1955-07-01 00:00:00,1990-09-30 00:00:00,1955-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-123.08333333333333,49.31666666666667,821,NORTH VANCOUVER CITY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491900000,-1230500000,PST,88.40,1105656,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1961-12-31 00:00:00,,,1960-01-01 00:00:00,1961-12-31 00:00:00,1960-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
-123.11666666666666,49.333333333333336,822,N VANCOUVER GLENAIRE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492000000,-1230700000,PST,15.20,1105657,,,N/A,,1,9,,,,,1964-12-01 00:00:00,1966-12-01 00:00:00,,,1964-12-01 00:00:00,1966-06-30 00:00:00,1965-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-123.07833444444445,49.38111166666667,823,N VANC GROUSE MTN RESORT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492252002,-1230442004,PST,1103.00,1105658,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1971-01-01 00:00:00,2024-11-13 00:00:00,,,1971-10-01 00:00:00,2024-11-13 00:00:00,1971-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.08333333333333,49.35,824,NORTH VANCOUVER HOLYROOD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230500000,PST,182.90,1105659,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1968-12-31 00:00:00,,,1960-02-01 00:00:00,1968-12-31 00:00:00,1960-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-123.03333333333333,49.36666666666667,825,N VANCOUVER LYNN CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492200000,-1230200000,PST,190.50,1105660,,,N/A,E,1,6,,,,,1964-01-01 00:00:00,1983-12-31 00:00:00,,,1964-06-01 00:00:00,1983-12-31 00:00:00,1964-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-123.03333333333333,49.35,826,N VANCOUVER LYNN VALLEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230200000,PST,152.40,1105661,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1964-12-31 00:00:00,,,1960-02-01 00:00:00,1964-12-31 00:00:00,1960-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
-123.08333333333333,49.35,827,N VANCOUVER MOSQUITO CR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230500000,PST,344.40,1105663,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1960-12-31 00:00:00,,,1954-04-01 00:00:00,1960-12-31 00:00:00,1954-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-123.11666666666666,49.31666666666667,828,NORTH VANCOUVER NORGATE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491900000,-1230700000,PST,4.60,1105664,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1963-12-01 00:00:00,,,1960-01-01 00:00:00,1963-04-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-123.06805555555556,49.35166666666667,829,N VANCOUVER N LONSDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492106000,-1230405000,PST,308.00,1105665,,,Climate-Staffed,F,1,7,,,,,1960-01-01 00:00:00,2004-11-30 00:00:00,,,1960-01-01 00:00:00,2004-11-30 00:00:00,1960-01-01 00:00:00,2004-11-01 00:00:00,Y,N,N
-123.01491666666666,49.29794444444445,830,N VANCOUVER 2ND NARROWS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491752600,-1230053700,PST,4.00,1105666,,,Climate-Staffed,A,1,2,,,,,1957-01-01 00:00:00,2008-11-30 00:00:00,,,1957-11-01 00:00:00,2008-11-30 00:00:00,1957-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.06666666666666,49.35,831,N VANCOUVER UPR LONSDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230400000,PST,350.50,1105667,,,N/A,,1,9,,,,,1964-01-01 00:00:00,1965-12-01 00:00:00,,,1964-06-01 00:00:00,1965-10-31 00:00:00,1964-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-123.03333333333333,49.35,832,N VANCOUVER UPPER LYNN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230200000,PST,176.80,1105668,,,N/A,F,1,7,,,,,1960-01-01 00:00:00,1980-12-01 00:00:00,,,1960-09-01 00:00:00,1980-08-31 00:00:00,1960-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-123.11527777777778,49.31478333333333,833,N VANCOUVER WHARVES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491853220,-1230655000,PST,7.00,1105669,,,Climate-Staffed,A,1,2,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1962-01-01 00:00:00,2024-11-18 00:00:00,,,1962-03-01 00:00:00,2024-11-18 00:00:00,1962-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-122.88138888888889,49.27916666666667,834,PORT MOODY GLENAYRE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491645000,-1225253000,PST,129.50,1106CL2,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1970-01-01 00:00:00,2024-11-17 00:00:00,,,1970-11-01 00:00:00,2024-11-17 00:00:00,1970-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-123.11666666666666,49.15,835,RICHMOND BROADMOOR 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1230700000,PST,2.00,1106GF3,,,N/A,G,1,8,,,,,1990-01-01 00:00:00,1993-12-01 00:00:00,,,1990-12-01 00:00:00,1993-08-31 00:00:00,1990-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-122.8,49.3,836,PORT MOODY MERIDIAN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491800000,-1224800000,PST,325.50,1106L3K,,,N/A,G,1,8,,,,,1974-01-01 00:00:00,1975-12-01 00:00:00,,,1974-05-01 00:00:00,1975-09-30 00:00:00,1974-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-123.09305555555555,49.170833333333334,837,RICHMOND NATURE PARK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491015000,-1230535000,PST,3.00,1106PF7,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1977-01-01 00:00:00,2024-11-15 00:00:00,,,1977-03-01 00:00:00,2024-11-15 00:00:00,1977-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-123.16666666666667,49.15,838,RICHMOND GEAL RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1231000000,PST,1.20,1106P6N,,,N/A,E,1,6,,,,,1976-01-01 00:00:00,1988-12-01 00:00:00,,,1976-06-01 00:00:00,1988-10-31 00:00:00,1976-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-122.51666666666667,49.43333333333333,839,PITT LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492600000,-1223100000,PST,7.60,1106174,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1959-12-01 00:00:00,,,1958-11-01 00:00:00,1959-03-31 00:00:00,1958-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
-122.71277777777777,49.21611111111111,840,PITT MEADOWS A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491258000,-1224246000,PST,3.40,1106177,YPK,,N/A,,1,9,,,,,1959-01-01 00:00:00,1960-12-01 00:00:00,,,1959-09-01 00:00:00,1960-08-31 00:00:00,1959-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-122.68333333333334,49.233333333333334,841,PITT MEADOWS LOUGHEED,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491400000,-1224100000,PST,6.10,1106179,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1969-12-01 00:00:00,,,1960-02-01 00:00:00,1969-06-30 00:00:00,1960-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-122.63061111111111,49.27322222222222,842,PITT POLDER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491623600,-1223750200,PST,5.00,1106180,,,Climate-Staffed,A,1,1,,,,,1951-01-01 00:00:00,2010-01-31 00:00:00,,,1951-11-01 00:00:00,2010-01-31 00:00:00,1951-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-122.73333333333333,49.25,843,PITT RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491500000,-1224400000,PST,5.50,1106190,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1959-12-01 00:00:00,,,1957-02-01 00:00:00,1959-10-31 00:00:00,1957-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
-123.26472222222222,49.33036111111111,844,POINT ATKINSON,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491949300,-1231553000,PST,14.00,1106200,WSB,71037,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1968-01-01 00:00:00,2024-11-19 12:30:02,1996-05-31 11:00:00,2024-11-19 12:30:02,1968-01-01 00:00:00,2024-11-19 00:00:00,1968-01-01 00:00:00,2001-11-01 00:00:00,Y,N,N
-122.78333333333333,49.266666666666666,845,PORT COQUITLAM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1224700000,PST,12.00,1106255,,,N/A,G,1,8,,,,,1958-01-01 00:00:00,1990-12-01 00:00:00,,,1958-02-01 00:00:00,1990-06-30 00:00:00,1958-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-122.78333333333333,49.266666666666666,846,PORT COQUITLAM CITY YARD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1224700000,PST,6.70,1106256,,,N/A,E,1,6,,,,,1971-01-01 00:00:00,1990-12-01 00:00:00,,,1971-01-01 00:00:00,1990-10-31 00:00:00,1971-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-122.73333333333333,49.266666666666666,847,PRT COQUITLAM PRAIRIE RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1224400000,PST,2.70,1106257,,,N/A,G,1,8,,,,,1971-12-01 00:00:00,1974-12-01 00:00:00,,,1971-12-01 00:00:00,1974-08-31 00:00:00,1972-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-122.85,49.28333333333333,848,PORT MOODY CENTRE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1225100000,PST,23.00,11063L2,,,N/A,G,1,8,,,,,1970-01-01 00:00:00,1989-12-01 00:00:00,,,1970-01-01 00:00:00,1989-09-30 00:00:00,1970-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-122.7,49.15,849,PORT KELLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1224200000,PST,9.10,1106300,,,N/A,,1,9,,,,,1953-01-01 00:00:00,1965-12-01 00:00:00,,,1953-03-01 00:00:00,1965-05-31 00:00:00,1953-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-122.85,49.11666666666667,850,REIDVILLE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490700000,-1225100000,PST,99.10,1106720,,,N/A,,1,9,,,,,1953-01-01 00:00:00,1958-12-01 00:00:00,,,1953-04-01 00:00:00,1958-08-31 00:00:00,1953-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-123.11666666666666,49.15,851,RICHMOND CBC TRANSMITTER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1230700000,PST,1.50,1106762,,,N/A,,1,9,,,,,1961-12-01 00:00:00,1969-12-01 00:00:00,,,1961-12-01 00:00:00,1969-04-30 00:00:00,1962-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-123.13333333333334,49.13333333333333,852,RICHMOND BROADMOOR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490800000,-1230800000,PST,1.00,1106763,,,N/A,F,1,7,,,,,1986-01-01 00:00:00,1993-12-01 00:00:00,,,1986-04-01 00:00:00,1993-04-30 00:00:00,1986-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-123.08694444444444,49.17861111111111,853,RICHMOND DALLYN 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491043000,-1230513000,PST,1.80,1106764,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1963-01-01 00:00:00,2024-11-05 00:00:00,,,1963-11-01 00:00:00,2024-11-05 00:00:00,1963-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-122.96666666666667,49.18333333333333,854,RICHMOND EAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1225800000,PST,0.60,1106765,,,N/A,,1,9,,,,,1959-11-01 00:00:00,1961-12-01 00:00:00,,,1959-11-01 00:00:00,1961-11-30 00:00:00,1960-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
-123.1,49.2,855,RICHMOND MCLENNAN ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1230600000,PST,1.80,1106766,,,N/A,G,1,8,,,,,1970-01-01 00:00:00,1973-12-01 00:00:00,,,1970-04-01 00:00:00,1973-05-31 00:00:00,1970-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-123.15,49.15,856,RICHMOND MINLER ROAD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490900000,-1230900000,PST,1.20,1106767,,,N/A,,1,9,,,,,1970-01-01 00:00:00,1970-12-01 00:00:00,,,1970-04-01 00:00:00,1970-09-30 00:00:00,1970-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-123.01666666666667,49.166666666666664,857,RICHMOND NELSON RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491000000,-1230100000,PST,1.80,1106768,,,N/A,,1,9,,,,,1961-01-01 00:00:00,1963-12-01 00:00:00,,,1961-02-01 00:00:00,1963-09-30 00:00:00,1961-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-123.03333333333333,49.2,858,RICHMOND RIVER ROAD EAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1230200000,PST,2.10,1106770,,,N/A,,1,9,,,,,1970-01-01 00:00:00,1970-12-01 00:00:00,,,1970-04-01 00:00:00,1970-08-31 00:00:00,1970-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-121.8,49.18333333333333,859,ROSEDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1214800000,PST,10.70,1106865,,,N/A,D,1,5,,,,,1967-01-01 00:00:00,1988-12-01 00:00:00,,,1967-01-01 00:00:00,1988-03-31 00:00:00,1967-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-122.41666666666667,49.166666666666664,860,RUSKIN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491000000,-1222500000,PST,30.50,1106910,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1969-12-01 00:00:00,,,1966-03-01 00:00:00,1969-01-31 00:00:00,1966-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-122.85,49.18333333333333,861,SURREY 99A AVE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1225100000,PST,96.00,1107H7H,,,N/A,F,1,7,,,,,1974-01-01 00:00:00,1993-12-01 00:00:00,,,1974-02-01 00:00:00,1993-11-30 00:00:00,1974-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-122.76666666666667,49.03333333333333,862,SURREY WHITE ROCK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490200000,-1224600000,PST,54.90,1107H7R,,,N/A,F,1,7,,,,,1980-01-01 00:00:00,1987-12-01 00:00:00,,,1980-08-01 00:00:00,1987-07-31 00:00:00,1980-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-122.76666666666667,49.2,863,SURREY 104 AVE 164 ST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1224600000,PST,65.50,1107QP8,,,N/A,G,1,9,,,,,1974-01-01 00:00:00,1974-12-01 00:00:00,,,1974-04-01 00:00:00,1974-06-30 00:00:00,1974-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-121.89472222222223,49.081944444444446,864,SARDIS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490455000,-1215341000,PST,106.70,1107080,,,Climate-Staffed,D,1,5,,,,,1954-01-01 00:00:00,2010-06-30 00:00:00,,,1954-02-01 00:00:00,2010-06-30 00:00:00,1954-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-122.95,49.416666666666664,865,SEYMOUR CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492500000,-1225700000,PST,177.70,1107195,,,N/A,,1,9,,,,,1924-01-01 00:00:00,1947-12-01 00:00:00,,,1924-01-01 00:00:00,1947-08-31 00:00:00,1924-01-01 00:00:00,1947-12-01 00:00:00,Y,N,N
-122.97111111111111,49.44027777777778,866,SEYMOUR FALLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492625000,-1225816000,PST,244.00,1107200,,,Climate-Staffed,A,1,2,,,,,1927-01-01 00:00:00,2003-09-30 00:00:00,,,1927-11-01 00:00:00,2003-09-30 00:00:00,1927-01-01 00:00:00,2003-09-01 00:00:00,Y,Y,N
-122.36666666666666,49.233333333333334,867,STAVE FALLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491400000,-1222200000,PST,110.00,1107680,,,Climate-Staffed,E,1,6,,,,,1909-01-01 00:00:00,2004-08-31 00:00:00,,,1909-10-01 00:00:00,2004-08-31 00:00:00,1909-01-01 00:00:00,2004-08-01 00:00:00,Y,N,N
