x,y,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_MONTH,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,MAX_REL_HUMIDITY,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MAX_TEMPERATURE_FLAG,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,ID,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,CLIMATE_IDENTIFIER
-119.4002111111111,49.94075,7,,,48,,12,14.9,10,,,75,0,,,KELOWNA UBCO,,2019-10-07 00:00:00,,2019,,0,,M,6,,1123996.2019.10.7,,,BC,M,,M,9.2,1123996
-119.4002111111111,49.94075,14,,,59,,8.3,12.1,10,,,92,0,,,KELOWNA UBCO,,2019-10-14 00:00:00,,2019,,0,,M,9.7,,1123996.2019.10.14,,,BC,M,,M,4.6,1123996
-119.4002111111111,49.94075,23,,,30,,7.6,13.6,10,,,85,0,,,KELOWNA UBCO,,2019-10-23 00:00:00,,2019,,0,,M,10.4,,1123996.2019.10.23,,,BC,M,,M,1.6,1123996
-119.4002111111111,49.94075,17,,,51,,8,12.9,10,,,89,0,,,KELOWNA UBCO,,2019-10-17 00:00:00,,2019,,0,,M,10,,1123996.2019.10.17,,,BC,M,,M,3,1123996
-119.4002111111111,49.94075,25,,,51,,8.8,13.3,10,,,87,0,,,KELOWNA UBCO,,2019-10-25 00:00:00,,2019,,0,,M,9.2,,1123996.2019.10.25,,,BC,M,,M,4.3,1123996
-119.4002111111111,49.94075,9,,,29,,2.4,7,10,,,68,,,,KELOWNA UBCO,,2019-10-09 00:00:00,,2019,,0,,M,15.6,,1123996.2019.10.9,,,BC,M,,M,-2.2,1123996
-119.4002111111111,49.94075,19,,,48,,6.8,11.7,10,,,86,0,,,KELOWNA UBCO,,2019-10-19 00:00:00,,2019,,0,,M,11.2,,1123996.2019.10.19,,,BC,M,,M,1.9,1123996
-119.4002111111111,49.94075,4,,,50,,8.4,14.2,10,,,93,0,,,KELOWNA UBCO,,2019-10-04 00:00:00,,2019,,0,,M,9.6,,1123996.2019.10.4,,,BC,M,,M,2.7,1123996
-119.4002111111111,49.94075,2,,,35,,8.9,13.6,10,,,81,0,,,KELOWNA UBCO,,2019-10-02 00:00:00,,2019,,0,,M,9.1,,1123996.2019.10.2,,,BC,M,,M,4.3,1123996
-119.4002111111111,49.94075,6,,,38,,8.9,14.7,10,,,76,0,,,KELOWNA UBCO,,2019-10-06 00:00:00,,2019,,0,,M,9.1,,1123996.2019.10.6,,,BC,M,,M,3,1123996
-119.4002111111111,49.94075,10,,,32,,2.3,9.1,10,,,80,0,,,KELOWNA UBCO,,2019-10-10 00:00:00,,2019,,0,,M,15.7,,1123996.2019.10.10,,,BC,M,,M,-4.4,1123996
-119.4002111111111,49.94075,20,,,57,,5.4,9.3,10,,,90,0,,,KELOWNA UBCO,,2019-10-20 00:00:00,,2019,,0,,M,12.6,,1123996.2019.10.20,,,BC,M,,M,1.5,1123996
-119.4002111111111,49.94075,31,,,31,,1.1,5.8,10,,,71,1,,,KELOWNA UBCO,,2019-10-31 00:00:00,,2019,,0,,M,16.9,,1123996.2019.10.31,,,BC,M,,M,-3.7,1123996
-119.4002111111111,49.94075,29,,,19,,-2.3,3.8,10,,,54,0,,,KELOWNA UBCO,,2019-10-29 00:00:00,,2019,,0,,M,20.3,,1123996.2019.10.29,,,BC,M,,M,-8.4,1123996
-119.4002111111111,49.94075,30,,,26,,-0.8,3.4,10,,,61,0,,,KELOWNA UBCO,,2019-10-30 00:00:00,,2019,,0,,M,18.8,,1123996.2019.10.30,,,BC,M,,M,-4.9,1123996
-119.4002111111111,49.94075,28,,,14,,4.5,8.8,10,,,74,0,,,KELOWNA UBCO,,2019-10-28 00:00:00,,2019,,0,,M,13.5,,1123996.2019.10.28,,,BC,M,,M,0.1,1123996
-119.4002111111111,49.94075,27,,,31,,2.9,9,10,,,82,0,,,KELOWNA UBCO,,2019-10-27 00:00:00,,2019,,0,,M,15.1,,1123996.2019.10.27,,,BC,M,,M,-3.2,1123996
-119.4002111111111,49.94075,9,,,63,,5.8,8,11,,,81,0,,,KELOWNA UBCO,,2019-11-09 00:00:00,,2019,,0,,M,12.2,,1123996.2019.11.9,,,BC,M,,M,3.5,1123996
-119.4002111111111,49.94075,10,,,36,,6.1,12.5,11,,,91,0,,,KELOWNA UBCO,,2019-11-10 00:00:00,,2019,,0,,M,11.9,,1123996.2019.11.10,,,BC,M,,M,-0.4,1123996
-119.4002111111111,49.94075,14,,,73,,3.9,5.2,11,,,91,0,,,KELOWNA UBCO,,2019-11-14 00:00:00,,2019,,0,,M,14.1,,1123996.2019.11.14,,,BC,M,,M,2.5,1123996
-119.4002111111111,49.94075,20,,,48,,1.9,7,11,,,92,0,,,KELOWNA UBCO,,2019-11-20 00:00:00,,2019,,0,,M,16.1,,1123996.2019.11.20,,,BC,M,,M,-3.1,1123996
-119.4002111111111,49.94075,16,,,78,,4.2,5.8,11,,,89,0,,,KELOWNA UBCO,,2019-11-16 00:00:00,,2019,,0,,M,13.8,,1123996.2019.11.16,,,BC,M,,M,2.5,1123996
-119.4002111111111,49.94075,7,,,64,,1.4,5.4,11,,,92,0,,,KELOWNA UBCO,,2019-11-07 00:00:00,,2019,,0,,M,16.6,,1123996.2019.11.7,,,BC,M,,M,-2.6,1123996
-119.4002111111111,49.94075,3,,,68,,3,6.9,11,,,89,0,,,KELOWNA UBCO,,2019-11-03 00:00:00,,2019,,0,,M,15,,1123996.2019.11.3,,,BC,M,,M,-0.9,1123996
-119.4002111111111,49.94075,1,,,41,,0.5,6.4,11,,,90,1,,,KELOWNA UBCO,,2019-11-01 00:00:00,,2019,,0,,M,17.5,,1123996.2019.11.1,,,BC,M,,M,-5.4,1123996
-119.4002111111111,49.94075,18,,,76,,3.4,6.4,11,,,93,0,,,KELOWNA UBCO,,2019-11-18 00:00:00,,2019,,0,,M,14.6,,1123996.2019.11.18,,,BC,M,,M,0.5,1123996
-119.4002111111111,49.94075,8,,,63,,3.7,6.7,11,,,88,0,,,KELOWNA UBCO,,2019-11-08 00:00:00,,2019,,0,,M,14.3,,1123996.2019.11.8,,,BC,M,,M,0.6,1123996
-119.4002111111111,49.94075,17,,,67,,7.6,11.1,11,,,89,0,,,KELOWNA UBCO,,2019-11-17 00:00:00,,2019,,0,,M,10.4,,1123996.2019.11.17,,,BC,M,,M,4,1123996
-119.4002111111111,49.94075,25,,,39,,1.6,6.7,11,,,91,0,,,KELOWNA UBCO,,2019-11-25 00:00:00,,2019,,0,,M,16.4,,1123996.2019.11.25,,,BC,M,,M,-3.5,1123996
-119.4002111111111,49.94075,21,,,68,,-0.9,2.3,11,,,93,1,,,KELOWNA UBCO,,2019-11-21 00:00:00,,2019,,0,,M,18.9,,1123996.2019.11.21,,,BC,M,,M,-4.1,1123996
-119.4002111111111,49.94075,23,,,67,,3.1,4,11,,,74,1,,,KELOWNA UBCO,,2019-11-23 00:00:00,,2019,,0,,M,14.9,,1123996.2019.11.23,,,BC,M,,M,2.2,1123996
-119.4002111111111,49.94075,24,,,35,,5.8,10.6,11,,,85,0,,,KELOWNA UBCO,,2019-11-24 00:00:00,,2019,,0,,M,12.2,,1123996.2019.11.24,,,BC,M,,M,1.1,1123996
-119.4002111111111,49.94075,12,,,71,,1.9,3.7,11,,,93,0,,,KELOWNA UBCO,,2019-11-12 00:00:00,,2019,,0,,M,16.1,,1123996.2019.11.12,,,BC,M,,M,0.1,1123996
-119.4002111111111,49.94075,19,,,55,,4.9,6.9,11,,,92,0,,,KELOWNA UBCO,,2019-11-19 00:00:00,,2019,,0,,M,13.1,,1123996.2019.11.19,,,BC,M,,M,2.8,1123996
-119.4002111111111,49.94075,2,,,43,,5,8.4,11,,,82,0,,,KELOWNA UBCO,,2019-11-02 00:00:00,,2019,,0,,M,13,,1123996.2019.11.2,,,BC,M,,M,1.7,1123996
-119.4002111111111,49.94075,6,,,43,,5.1,10.5,11,,,94,,,,KELOWNA UBCO,,2019-11-06 00:00:00,,2019,,0,,M,12.9,,1123996.2019.11.6,,,BC,M,,M,-0.4,1123996
-119.4002111111111,49.94075,22,,,59,,0.4,4.7,11,,,92,1,,,KELOWNA UBCO,,2019-11-22 00:00:00,,2019,,0,,M,17.6,,1123996.2019.11.22,,,BC,M,,M,-3.9,1123996
-119.4002111111111,49.94075,30,,,58,,-7.8,-3.9,11,,,87,1,,,KELOWNA UBCO,,2019-11-30 00:00:00,,2019,,0,,M,25.8,,1123996.2019.11.30,,,BC,M,,M,-11.7,1123996
-119.4002111111111,49.94075,11,,,56,,0.7,5.1,11,,,91,0,,,KELOWNA UBCO,,2019-11-11 00:00:00,,2019,,0,,M,17.3,,1123996.2019.11.11,,,BC,M,,M,-3.7,1123996
-119.4002111111111,49.94075,27,M,,,,,,11,M,,,1,,M,KELOWNA UBCO,M,2019-11-27 00:00:00,,2019,M,,,M,,M,1123996.2019.11.27,,M,BC,M,,M,,1123996
-119.4002111111111,49.94075,4,,,43,,7.1,12.5,11,,,90,0,,,KELOWNA UBCO,,2019-11-04 00:00:00,,2019,,0,,M,10.9,,1123996.2019.11.4,,,BC,M,,M,1.7,1123996
-119.4002111111111,49.94075,28,,,37,,-4.4,-0.4,11,,,69,1,,,KELOWNA UBCO,,2019-11-28 00:00:00,,2019,,0,,M,22.4,,1123996.2019.11.28,,,BC,M,,M,-8.3,1123996
-119.4002111111111,49.94075,29,,,57,,-7.5,-3.7,11,,,84,1,,,KELOWNA UBCO,,2019-11-29 00:00:00,,2019,,0,,M,25.5,,1123996.2019.11.29,,,BC,M,,M,-11.4,1123996
-119.4002111111111,49.94075,13,,,79,,2.6,4.3,11,,,93,0,,,KELOWNA UBCO,,2019-11-13 00:00:00,,2019,,0,,M,15.4,,1123996.2019.11.13,,,BC,M,,M,0.9,1123996
-119.4002111111111,49.94075,15,,,71,,5.8,7.6,11,,,88,0,,,KELOWNA UBCO,,2019-11-15 00:00:00,,2019,,0,,M,12.2,,1123996.2019.11.15,,,BC,M,,M,4,1123996
-119.4002111111111,49.94075,26,,,60,,-2.5,1.5,11,,,88,1,,,KELOWNA UBCO,,2019-11-26 00:00:00,,2019,,0,,M,20.5,,1123996.2019.11.26,,,BC,M,,M,-6.6,1123996
-119.4002111111111,49.94075,5,,,66,,3.8,9.4,11,,,94,,,,KELOWNA UBCO,,2019-11-05 00:00:00,,2019,,0,,M,14.2,,1123996.2019.11.5,,,BC,M,,M,-1.8,1123996
-119.4002111111111,49.94075,7,,,76,,3.7,5.2,12,,,91,1,,,KELOWNA UBCO,,2019-12-07 00:00:00,,2019,,0,,M,14.3,,1123996.2019.12.7,,,BC,M,,M,2.2,1123996
-119.4002111111111,49.94075,9,,,65,,-3.3,-0.3,12,,,89,1,,,KELOWNA UBCO,,2019-12-09 00:00:00,,2019,,0,,M,21.3,,1123996.2019.12.9,,,BC,M,,M,-6.2,1123996
-119.4002111111111,49.94075,3,,,70,,0.9,1.8,12,,,77,5,,,KELOWNA UBCO,,2019-12-03 00:00:00,,2019,,0,,M,17.1,,1123996.2019.12.3,,,BC,M,,M,0.1,1123996
-119.4002111111111,49.94075,1,,,81,,-7.4,-4.1,12,,,89,1,,,KELOWNA UBCO,,2019-12-01 00:00:00,,2019,,0,,M,25.4,,1123996.2019.12.1,,,BC,M,,M,-10.7,1123996
-119.4002111111111,49.94075,5,,,69,,0,2.5,12,,,94,1,,,KELOWNA UBCO,,2019-12-05 00:00:00,,2019,,0,,M,18,,1123996.2019.12.5,,,BC,M,,M,-2.5,1123996
-119.4002111111111,49.94075,6,,,75,,2,5,12,,,87,1,,,KELOWNA UBCO,,2019-12-06 00:00:00,,2019,,0,,M,16,,1123996.2019.12.6,,,BC,M,,M,-1,1123996
-119.4002111111111,49.94075,8,,,41,,0,3.7,12,,,92,,,,KELOWNA UBCO,,2019-12-08 00:00:00,,2019,,0,,M,18,,1123996.2019.12.8,,,BC,M,,M,-3.6,1123996
-119.4002111111111,49.94075,15,,,69,,-0.2,2.6,12,,,89,7,,,KELOWNA UBCO,,2019-12-15 00:00:00,,2019,,0,,M,18.2,,1123996.2019.12.15,,,BC,M,,M,-2.9,1123996
-119.4002111111111,49.94075,10,,,71,,-3,0,12,,,92,1,,,KELOWNA UBCO,,2019-12-10 00:00:00,,2019,,0,,M,21,,1123996.2019.12.10,,,BC,M,,M,-5.9,1123996
-119.4002111111111,49.94075,13,,,76,,1.2,2.5,12,,,93,10,,,KELOWNA UBCO,,2019-12-13 00:00:00,,2019,,0,,M,16.8,,1123996.2019.12.13,,,BC,M,,M,-0.2,1123996
-119.4002111111111,49.94075,14,,,81,,1,1.6,12,,,90,7,,,KELOWNA UBCO,,2019-12-14 00:00:00,,2019,,0,,M,17,,1123996.2019.12.14,,,BC,M,,M,0.3,1123996
-119.4002111111111,49.94075,17,,,60,,0.2,2,12,,,78,8,,,KELOWNA UBCO,,2019-12-17 00:00:00,,2019,,0,,M,17.8,,1123996.2019.12.17,,,BC,M,,M,-1.6,1123996
-119.4002111111111,49.94075,21,,,92,,1.1,2.1,12,,,94,7,,,KELOWNA UBCO,,2019-12-21 00:00:00,,2019,,0,,M,16.9,,1123996.2019.12.21,,,BC,M,,M,0.1,1123996
-119.4002111111111,49.94075,4,,,78,,1,3.4,12,,,93,3,,,KELOWNA UBCO,,2019-12-04 00:00:00,,2019,,0,,M,17,,1123996.2019.12.4,,,BC,M,,M,-1.3,1123996
-119.4002111111111,49.94075,11,,,76,,0,1.3,12,,,92,3,,,KELOWNA UBCO,,2019-12-11 00:00:00,,2019,,0,,M,18,,1123996.2019.12.11,,,BC,M,,M,-1.3,1123996
-119.4002111111111,49.94075,16,,,70,,-2.7,-1.2,12,,,89,6,,,KELOWNA UBCO,,2019-12-16 00:00:00,,2019,,0,,M,20.7,,1123996.2019.12.16,,,BC,M,,M,-4.2,1123996
-119.4002111111111,49.94075,18,,,61,,0.5,1.7,12,,,76,8,,,KELOWNA UBCO,,2019-12-18 00:00:00,,2019,,0,,M,17.5,,1123996.2019.12.18,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,19,,,63,,-0.1,1.7,12,,,93,7,,,KELOWNA UBCO,,2019-12-19 00:00:00,,2019,,0,,M,18.1,,1123996.2019.12.19,,,BC,M,,M,-1.9,1123996
-119.4002111111111,49.94075,12,,,74,,0.4,2.3,12,,,93,6,,,KELOWNA UBCO,,2019-12-12 00:00:00,,2019,,0,,M,17.6,,1123996.2019.12.12,,,BC,M,,M,-1.5,1123996
-119.4002111111111,49.94075,20,,,87,,0.6,1.9,12,,,93,13,,,KELOWNA UBCO,,2019-12-20 00:00:00,,2019,,0,,M,17.4,,1123996.2019.12.20,,,BC,M,,M,-0.6,1123996
-119.4002111111111,49.94075,2,,,75,,-1.9,0.8,12,,,92,5,,,KELOWNA UBCO,,2019-12-02 00:00:00,,2019,,0,,M,19.9,,1123996.2019.12.2,,,BC,M,,M,-4.6,1123996
-119.4002111111111,49.94075,28,,,68,,-1,0.2,12,,,90,5,,,KELOWNA UBCO,,2019-12-28 00:00:00,,2019,,0,,M,19,,1123996.2019.12.28,,,BC,M,,M,-2.2,1123996
-119.4002111111111,49.94075,22,,,87,,0.4,1,12,,,94,6,,,KELOWNA UBCO,,2019-12-22 00:00:00,,2019,,0,,M,17.6,,1123996.2019.12.22,,,BC,M,,M,-0.2,1123996
-119.4002111111111,49.94075,31,,,84,,0.7,1.6,12,,,93,17,,,KELOWNA UBCO,,2019-12-31 00:00:00,,2019,,0,,M,17.3,,1123996.2019.12.31,,,BC,M,,M,-0.1,1123996
-119.4002111111111,49.94075,25,,,63,,-0.3,0.6,12,,,90,5,,,KELOWNA UBCO,,2019-12-25 00:00:00,,2019,,0,,M,18.3,,1123996.2019.12.25,,,BC,M,,M,-1.2,1123996
-119.4002111111111,49.94075,27,,,66,,-1,1.7,12,,,91,6,,,KELOWNA UBCO,,2019-12-27 00:00:00,,2019,,0,,M,19,,1123996.2019.12.27,,,BC,M,,M,-3.7,1123996
-119.4002111111111,49.94075,30,,,70,,0.2,1.3,12,,,93,5,,,KELOWNA UBCO,,2019-12-30 00:00:00,,2019,,0,,M,17.8,,1123996.2019.12.30,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,24,,,71,,-0.5,0.8,12,,,90,6,,,KELOWNA UBCO,,2019-12-24 00:00:00,,2019,,0,,M,18.5,,1123996.2019.12.24,,,BC,M,,M,-1.8,1123996
-119.4002111111111,49.94075,29,,,66,,0.1,1.7,12,,,85,5,,,KELOWNA UBCO,,2019-12-29 00:00:00,,2019,,0,,M,17.9,,1123996.2019.12.29,,,BC,M,,M,-1.5,1123996
-119.4002111111111,49.94075,23,,,79,,0,0.8,12,,,94,6,,,KELOWNA UBCO,,2019-12-23 00:00:00,,2019,,0,,M,18,,1123996.2019.12.23,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,26,,,59,,-2.1,-0.3,12,,,82,5,,,KELOWNA UBCO,,2019-12-26 00:00:00,,2019,,0,,M,20.1,,1123996.2019.12.26,,,BC,M,,M,-3.9,1123996
-119.4002111111111,49.94075,31,,,18,,21.4,30.9,5,,,72,,,,KELOWNA UBCO,,2019-05-31 00:00:00,,2019,,3.4,,,0,,1123996.2019.5.31,,,BC,M,0,M,11.8,1123996
-119.4002111111111,49.94075,5,,,52,,9.5,12.9,4,,,84,,,,KELOWNA UBCO,,2019-04-05 00:00:00,,2019,,0,,,8.5,,1123996.2019.4.5,,,BC,M,5,M,6.2,1123996
-119.4002111111111,49.94075,4,,,34,,-9.9,-2.4,3,,,83,16,,,KELOWNA UBCO,,2019-03-04 00:00:00,,2019,,0,,,27.9,,1123996.2019.3.4,,,BC,M,0,M,-17.3,1123996
-119.4002111111111,49.94075,10,,,82,,-5.4,-1.9,1,,,90,17,,,KELOWNA UBCO,,2020-01-10 00:00:00,,2020,,0,,M,23.4,,1123996.2020.1.10,,,BC,M,,M,-8.9,1123996
-119.4002111111111,49.94075,6,,,36,,1.8,4.3,1,,,93,9,,,KELOWNA UBCO,,2020-01-06 00:00:00,,2020,,0,,M,16.2,,1123996.2020.1.6,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,9,,,55,,-6.1,-1.2,1,,,89,17,,,KELOWNA UBCO,,2020-01-09 00:00:00,,2020,,0,,M,24.1,,1123996.2020.1.9,,,BC,M,,M,-11.1,1123996
-119.4002111111111,49.94075,5,,,35,,2.4,4.9,1,,,69,11,,,KELOWNA UBCO,,2020-01-05 00:00:00,,2020,,0,,M,15.6,,1123996.2020.1.5,,,BC,M,,M,-0.1,1123996
-119.4002111111111,49.94075,7,,,85,,0.1,1,1,,,93,19,,,KELOWNA UBCO,,2020-01-07 00:00:00,,2020,,0,,M,17.9,,1123996.2020.1.7,,,BC,M,,M,-0.9,1123996
-119.4002111111111,49.94075,4,,,35,,3.8,7.7,1,,,79,12,,,KELOWNA UBCO,,2020-01-04 00:00:00,,2020,,0,,M,14.2,,1123996.2020.1.4,,,BC,M,,M,-0.1,1123996
-119.4002111111111,49.94075,24,,,74,,3.5,6.3,1,,,93,13,,,KELOWNA UBCO,,2020-01-24 00:00:00,,2020,,0,,M,14.5,,1123996.2020.1.24,,,BC,M,,M,0.6,1123996
-119.4002111111111,49.94075,26,,,71,,2.8,5.1,1,,,92,8,,,KELOWNA UBCO,,2020-01-26 00:00:00,,2020,,0,,M,15.2,,1123996.2020.1.26,,,BC,M,,M,0.5,1123996
-119.4002111111111,49.94075,14,,,48,,-17.3,-16.2,1,,,64,22,,,KELOWNA UBCO,,2020-01-14 00:00:00,,2020,,0,,M,35.3,,1123996.2020.1.14,,,BC,M,,M,-18.4,1123996
-119.4002111111111,49.94075,20,,,72,,1,4,1,,,92,20,,,KELOWNA UBCO,,2020-01-20 00:00:00,,2020,,0,,M,17,,1123996.2020.1.20,,,BC,M,,M,-2,1123996
-119.4002111111111,49.94075,25,,,76,,1.3,3.6,1,,,92,9,,,KELOWNA UBCO,,2020-01-25 00:00:00,,2020,,0,,M,16.7,,1123996.2020.1.25,,,BC,M,,M,-1,1123996
-119.4002111111111,49.94075,15,,,60,,-16.8,-15.5,1,,,79,21,,,KELOWNA UBCO,,2020-01-15 00:00:00,,2020,,0,,M,34.8,,1123996.2020.1.15,,,BC,M,,M,-18.1,1123996
-119.4002111111111,49.94075,27,,,55,,4.4,7.7,1,,,91,6,,,KELOWNA UBCO,,2020-01-27 00:00:00,,2020,,0,,M,13.6,,1123996.2020.1.27,,,BC,M,,M,1.1,1123996
-119.4002111111111,49.94075,12,,,63,,-6.8,0.5,1,,,92,21,,,KELOWNA UBCO,,2020-01-12 00:00:00,,2020,,0,,M,24.8,,1123996.2020.1.12,,,BC,M,,M,-14.1,1123996
-119.4002111111111,49.94075,8,,,38,,-0.7,5.9,1,,,93,19,,,KELOWNA UBCO,,2020-01-08 00:00:00,,2020,,0,,M,18.7,,1123996.2020.1.8,,,BC,M,,M,-7.2,1123996
-119.4002111111111,49.94075,21,,,78,,0,3.1,1,,,93,19,,,KELOWNA UBCO,,2020-01-21 00:00:00,,2020,,0,,M,18,,1123996.2020.1.21,,,BC,M,,M,-3,1123996
-119.4002111111111,49.94075,23,,,72,,2.8,5.3,1,,,93,16,,,KELOWNA UBCO,,2020-01-23 00:00:00,,2020,,0,,M,15.2,,1123996.2020.1.23,,,BC,M,,M,0.2,1123996
-119.4002111111111,49.94075,22,,,64,,2.6,4.6,1,,,91,19,,,KELOWNA UBCO,,2020-01-22 00:00:00,,2020,,0,,M,15.4,,1123996.2020.1.22,,,BC,M,,M,0.7,1123996
-119.4002111111111,49.94075,19,,,66,,-1.5,1.5,1,,,90,21,,,KELOWNA UBCO,,2020-01-19 00:00:00,,2020,,0,,M,19.5,,1123996.2020.1.19,,,BC,M,,M,-4.5,1123996
-119.4002111111111,49.94075,16,,,74,,-12.3,-8.5,1,,,87,22,,,KELOWNA UBCO,,2020-01-16 00:00:00,,2020,,0,,M,30.3,,1123996.2020.1.16,,,BC,M,,M,-16,1123996
-119.4002111111111,49.94075,1,,,53,,4.7,8.4,1,,,89,16,,,KELOWNA UBCO,,2020-01-01 00:00:00,,2020,,0,,M,13.3,,1123996.2020.1.1,,,BC,M,,M,1,1123996
-119.4002111111111,49.94075,17,,,80,,-7.7,-6.3,1,,,90,22,,,KELOWNA UBCO,,2020-01-17 00:00:00,,2020,,0,,M,25.7,,1123996.2020.1.17,,,BC,M,,M,-9.1,1123996
-119.4002111111111,49.94075,3,,,77,,1.2,3.9,1,,,94,15,,,KELOWNA UBCO,,2020-01-03 00:00:00,,2020,,0,,M,16.8,,1123996.2020.1.3,,,BC,M,,M,-1.4,1123996
-119.4002111111111,49.94075,11,,,59,,-0.2,3.2,1,,,91,23,,,KELOWNA UBCO,,2020-01-11 00:00:00,,2020,,0,,M,18.2,,1123996.2020.1.11,,,BC,M,,M,-3.5,1123996
-119.4002111111111,49.94075,13,,,48,,-16.4,-14.1,1,,,67,25,,,KELOWNA UBCO,,2020-01-13 00:00:00,,2020,,0,,M,34.4,,1123996.2020.1.13,,,BC,M,,M,-18.7,1123996
-119.4002111111111,49.94075,18,,,72,,-6.3,-4.3,1,,,87,23,,,KELOWNA UBCO,,2020-01-18 00:00:00,,2020,,0,,M,24.3,,1123996.2020.1.18,,,BC,M,,M,-8.3,1123996
-119.4002111111111,49.94075,2,,,47,,3.1,7,1,,,92,10,,,KELOWNA UBCO,,2020-01-02 00:00:00,,2020,,0,,M,14.9,,1123996.2020.1.2,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,30,,,66,,1.5,4,1,,,84,1,,,KELOWNA UBCO,,2020-01-30 00:00:00,,2020,,0,,M,16.5,,1123996.2020.1.30,,,BC,M,,M,-1,1123996
-119.4002111111111,49.94075,31,,,73,,4.3,5.7,1,,,85,0,,,KELOWNA UBCO,,2020-01-31 00:00:00,,2020,,0,,M,13.7,,1123996.2020.1.31,,,BC,M,,M,3,1123996
-119.4002111111111,49.94075,29,,,68,,3.2,5.6,1,,,88,3,,,KELOWNA UBCO,,2020-01-29 00:00:00,,2020,,0,,M,14.8,,1123996.2020.1.29,,,BC,M,,M,0.8,1123996
-119.4002111111111,49.94075,28,,,69,,1.8,5,1,,,93,4,,,KELOWNA UBCO,,2020-01-28 00:00:00,,2020,,0,,M,16.2,,1123996.2020.1.28,,,BC,M,,M,-1.5,1123996
-119.4002111111111,49.94075,12,,,56,,-0.1,5.2,2,,,93,4,,,KELOWNA UBCO,,2020-02-12 00:00:00,,2020,,0,,M,18.1,,1123996.2020.2.12,,,BC,M,,M,-5.4,1123996
-119.4002111111111,49.94075,14,,,46,,2.4,6.1,2,,,78,3,,,KELOWNA UBCO,,2020-02-14 00:00:00,,2020,,0,,M,15.6,,1123996.2020.2.14,,,BC,M,,M,-1.3,1123996
-119.4002111111111,49.94075,2,,,32,,-1.3,3.4,2,,,77,1,,,KELOWNA UBCO,,2020-02-02 00:00:00,,2020,,0,,M,19.3,,1123996.2020.2.2,,,BC,M,,M,-6,1123996
-119.4002111111111,49.94075,11,,,43,,2,8.6,2,,,91,8,,,KELOWNA UBCO,,2020-02-11 00:00:00,,2020,,0,,M,16,,1123996.2020.2.11,,,BC,M,,M,-4.7,1123996
-119.4002111111111,49.94075,24,,,76,,1.7,4.3,2,,,91,1,,,KELOWNA UBCO,,2020-02-24 00:00:00,,2020,,0,,M,16.3,,1123996.2020.2.24,,,BC,M,,M,-0.8,1123996
-119.4002111111111,49.94075,21,,,39,,0.7,6.7,2,,,77,1,,,KELOWNA UBCO,,2020-02-21 00:00:00,,2020,,0,,M,17.3,,1123996.2020.2.21,,,BC,M,,M,-5.4,1123996
-119.4002111111111,49.94075,23,,,65,,1.7,5.1,2,,,89,1,,,KELOWNA UBCO,,2020-02-23 00:00:00,,2020,,0,,M,16.3,,1123996.2020.2.23,,,BC,M,,M,-1.7,1123996
-119.4002111111111,49.94075,4,,,65,,-6.5,-3.5,2,,,87,1,,,KELOWNA UBCO,,2020-02-04 00:00:00,,2020,,0,,M,24.5,,1123996.2020.2.4,,,BC,M,,M,-9.4,1123996
-119.4002111111111,49.94075,19,,,44,,-2.4,3.3,2,,,85,1,,,KELOWNA UBCO,,2020-02-19 00:00:00,,2020,,0,,M,20.4,,1123996.2020.2.19,,,BC,M,,M,-8.2,1123996
-119.4002111111111,49.94075,22,,,38,,3.7,8,2,,,62,1,,,KELOWNA UBCO,,2020-02-22 00:00:00,,2020,,0,,M,14.3,,1123996.2020.2.22,,,BC,M,,M,-0.5,1123996
-119.4002111111111,49.94075,13,,,57,,0.5,6.4,2,,,92,4,,,KELOWNA UBCO,,2020-02-13 00:00:00,,2020,,0,,M,17.5,,1123996.2020.2.13,,,BC,M,,M,-5.5,1123996
-119.4002111111111,49.94075,16,,,44,,2.4,5.5,2,,,82,2,,,KELOWNA UBCO,,2020-02-16 00:00:00,,2020,,0,,M,15.6,,1123996.2020.2.16,,,BC,M,,M,-0.7,1123996
